e,a,v,tx,op
tmdb.movie/979287,tmdb.movie/overview,"In 1935, Hungarian-American para-psychologist Nandor Fodor began his investigation of a strange occurrence on the Isle of Man. An average British family, the Irvings, claimed to have been contacted by a mysterious entity at their farm. A talking mongoose. Named Gef (Pronounced ""Jeff"".)",1,assert
tmdb.movie/979287,tmdb.movie/popularity,3.6396,1,assert
tmdb.movie/979287,tmdb.movie/poster_path,/pnvmMHuMrdWkSC3Y1PtIxOXILNQ.jpg,1,assert
tmdb.movie/979287,tmdb.movie/release_date,2023-09-01,1,assert
tmdb.movie/979287,tmdb.movie/title,Nandor Fodor and the Talking Mongoose,1,assert
tmdb.movie/979287,tmdb.movie/video,false,1,assert
tmdb.movie/979287,tmdb.movie/vote_average,5.415,1,assert
tmdb.movie/979287,tmdb.movie/vote_count,47,1,assert
tmdb.movie/979523,tmdb.movie/adult,false,1,assert
tmdb.movie/979523,tmdb.movie/backdrop_path,/qJk5PfqqiryO0XW8jH6RdLtfCX6.jpg,1,assert
tmdb.movie/979523,tmdb.movie/genre_id,9648,1,assert
tmdb.movie/979523,tmdb.movie/genre_id,18,1,assert
tmdb.movie/979523,tmdb.movie/id,979523,1,assert
tmdb.movie/979523,tmdb.movie/original_language,en,1,assert
tmdb.movie/979523,tmdb.movie/original_title,The Avalanche,1,assert
tmdb.movie/979523,tmdb.movie/overview,A woman with a gambling addiction finds that her daughter is threatened by the same tendencies.,1,assert
tmdb.movie/979523,tmdb.movie/popularity,5.6792,1,assert
tmdb.movie/979523,tmdb.movie/poster_path,/rHYBqzCOdtKDAy3MvAzeHgExj8c.jpg,1,assert
tmdb.movie/979523,tmdb.movie/release_date,1919-06-29,1,assert
tmdb.movie/979523,tmdb.movie/title,The Avalanche,1,assert
tmdb.movie/979523,tmdb.movie/video,false,1,assert
tmdb.movie/979523,tmdb.movie/vote_average,0,1,assert
tmdb.movie/979523,tmdb.movie/vote_count,0,1,assert
tmdb.movie/979550,tmdb.movie/adult,false,1,assert
tmdb.movie/979550,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/979550,tmdb.movie/genre_id,35,1,assert
tmdb.movie/979550,tmdb.movie/id,979550,1,assert
tmdb.movie/979550,tmdb.movie/original_language,en,1,assert
tmdb.movie/979550,tmdb.movie/original_title,Fat Wives for Thin,1,assert
tmdb.movie/979550,tmdb.movie/overview,"The short is a domestic comedy starring Marjorie Beebe and George Barraud. It begins with the husband berating his wife for being fat. Later, you learn that the husband is actually running around with a married woman and her husband is extremely jealous...and violent. What happens next? Well, surprisingly, the 'fat' wife comes to the rescue!",1,assert
tmdb.movie/979550,tmdb.movie/popularity,3.5281,1,assert
tmdb.movie/979550,tmdb.movie/poster_path,,1,assert
tmdb.movie/979550,tmdb.movie/release_date,1930-05-25,1,assert
tmdb.movie/979550,tmdb.movie/title,Fat Wives for Thin,1,assert
tmdb.movie/979550,tmdb.movie/video,false,1,assert
tmdb.movie/979550,tmdb.movie/vote_average,1,1,assert
tmdb.movie/979550,tmdb.movie/vote_count,2,1,assert
tmdb.movie/979591,tmdb.movie/adult,false,1,assert
tmdb.movie/979591,tmdb.movie/backdrop_path,/b8gXRap2uO8x5u6V3V85W2kv6mx.jpg,1,assert
tmdb.movie/979591,tmdb.movie/genre_id,53,1,assert
tmdb.movie/979591,tmdb.movie/genre_id,27,1,assert
tmdb.movie/979591,tmdb.movie/id,979591,1,assert
tmdb.movie/979591,tmdb.movie/original_language,en,1,assert
tmdb.movie/979591,tmdb.movie/original_title,Blood in the Water,1,assert
tmdb.movie/979591,tmdb.movie/overview,"A young woman, guilt ridden for a crime she committed but got free of, is captured by a sadist for a game of Russian roulette with a great white shark and five similar opportunists who have escaped the law.",1,assert
tmdb.movie/979591,tmdb.movie/popularity,4.5126,1,assert
tmdb.movie/979591,tmdb.movie/poster_path,/224sGcVqu5UPNLsNDnZo5hNhCrs.jpg,1,assert
tmdb.movie/979591,tmdb.movie/release_date,2022-06-07,1,assert
tmdb.movie/979591,tmdb.movie/title,Blood in the Water,1,assert
tmdb.movie/979591,tmdb.movie/video,false,1,assert
tmdb.movie/979591,tmdb.movie/vote_average,5.9,1,assert
tmdb.movie/979591,tmdb.movie/vote_count,9,1,assert
tmdb.movie/97985,tmdb.movie/adult,false,1,assert
tmdb.movie/97985,tmdb.movie/backdrop_path,/jU7QVwtyDOnR274c42Rau1TGHYa.jpg,1,assert
tmdb.movie/97985,tmdb.movie/genre_id,53,1,assert
tmdb.movie/97985,tmdb.movie/genre_id,27,1,assert
tmdb.movie/97985,tmdb.movie/id,97985,1,assert
tmdb.movie/97985,tmdb.movie/original_language,tr,1,assert
tmdb.movie/97985,tmdb.movie/original_title,Ölüler Konuşmaz ki,1,assert
tmdb.movie/97985,tmdb.movie/overview,"The manor, which served as a guest house by the will of Mr. Adem, is referred to as uncanny in the town. Housekeeper Hasan, who lives alone in a big mansion, scares the guests with her strange manners. The greater danger that awaits guests is the visits of a ghoul from his grave to the mansion.",1,assert
tmdb.movie/97985,tmdb.movie/popularity,2.6926,1,assert
tmdb.movie/97985,tmdb.movie/poster_path,/rKBEOWHIKIq02JpUj9P9AFKoHWN.jpg,1,assert
tmdb.movie/97985,tmdb.movie/release_date,1970-01-01,1,assert
tmdb.movie/97985,tmdb.movie/title,The Dead Can't Talk,1,assert
tmdb.movie/97985,tmdb.movie/video,false,1,assert
tmdb.movie/97985,tmdb.movie/vote_average,5.7,1,assert
tmdb.movie/97985,tmdb.movie/vote_count,3,1,assert
tmdb.movie/98,tmdb.movie/adult,false,1,assert
tmdb.movie/98,tmdb.movie/backdrop_path,/jhk6D8pim3yaByu1801kMoxXFaX.jpg,1,assert
tmdb.movie/98,tmdb.movie/genre_id,28,1,assert
tmdb.movie/98,tmdb.movie/genre_id,12,1,assert
tmdb.movie/98,tmdb.movie/id,98,1,assert
tmdb.movie/98,tmdb.movie/original_language,en,1,assert
tmdb.movie/98,tmdb.movie/original_title,Gladiator,1,assert
tmdb.movie/98,tmdb.movie/overview,"After the death of Emperor Marcus Aurelius, his devious son takes power and demotes Maximus, one of Rome's most capable generals who Marcus preferred. Eventually, Maximus is forced to become a gladiator and battle to the death against other men for the amusement of paying audiences.",1,assert
tmdb.movie/98,tmdb.movie/popularity,14.9159,1,assert
tmdb.movie/98,tmdb.movie/poster_path,/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,1,assert
tmdb.movie/98,tmdb.movie/release_date,2000-05-04,1,assert
tmdb.movie/98,tmdb.movie/title,Gladiator,1,assert
tmdb.movie/98,tmdb.movie/video,false,1,assert
tmdb.movie/98,tmdb.movie/vote_average,8.221,1,assert
tmdb.movie/98,tmdb.movie/vote_count,20411,1,assert
tmdb.movie/980083,tmdb.movie/adult,false,1,assert
tmdb.movie/980083,tmdb.movie/backdrop_path,/s9hW1DHfgy5ppK1fTUJuMKh4YFK.jpg,1,assert
tmdb.movie/980083,tmdb.movie/genre_id,28,1,assert
tmdb.movie/980083,tmdb.movie/id,980083,1,assert
tmdb.movie/980083,tmdb.movie/original_language,en,1,assert
tmdb.movie/980083,tmdb.movie/original_title,Top Gunner: Danger Zone,1,assert
tmdb.movie/980083,tmdb.movie/overview,"An airliner filled with 800 passengers is forced to fly fast and low, above farmlands, suburbs and skyscraper-packed cities or the tons of explosives aboard will detonate. When an elite unit of US Air Force fighter jets is sent to provide escort, they find themselves facing a squadron of unidentifiable warplanes which ignites a deadly air battle that threatens to destroy all life above and below.",1,assert
tmdb.movie/980083,tmdb.movie/popularity,4.2696,1,assert
tmdb.movie/980083,tmdb.movie/poster_path,/29UCk1nvPzn2XubLk5rKDMlHBRu.jpg,1,assert
tmdb.movie/980083,tmdb.movie/release_date,2022-05-20,1,assert
tmdb.movie/980083,tmdb.movie/title,Top Gunner: Danger Zone,1,assert
tmdb.movie/980083,tmdb.movie/video,false,1,assert
tmdb.movie/980083,tmdb.movie/vote_average,5.9,1,assert
tmdb.movie/980083,tmdb.movie/vote_count,38,1,assert
tmdb.movie/980112,tmdb.movie/adult,false,1,assert
tmdb.movie/980112,tmdb.movie/backdrop_path,/cskmaYdcg0PXOLhN21mXXdXcLKj.jpg,1,assert
tmdb.movie/980112,tmdb.movie/genre_id,878,1,assert
tmdb.movie/980112,tmdb.movie/genre_id,28,1,assert
tmdb.movie/980112,tmdb.movie/id,980112,1,assert
tmdb.movie/980112,tmdb.movie/original_language,en,1,assert
tmdb.movie/980112,tmdb.movie/original_title,Kingdom of the Dinosaurs,1,assert
tmdb.movie/980112,tmdb.movie/overview,"In 2030 during World War III, a small group of survivors make it into a bunker. Two years later they have to exit to find new supplies, but they are greeted by dinosaur predators.",1,assert
tmdb.movie/980112,tmdb.movie/popularity,4.1738,1,assert
tmdb.movie/980112,tmdb.movie/poster_path,/eqtg626WODpDVMcQ4xbYzGYAbRW.jpg,1,assert
tmdb.movie/980112,tmdb.movie/release_date,2022-09-06,1,assert
tmdb.movie/980112,tmdb.movie/title,Kingdom of the Dinosaurs,1,assert
tmdb.movie/980112,tmdb.movie/video,false,1,assert
tmdb.movie/980112,tmdb.movie/vote_average,3.125,1,assert
tmdb.movie/980112,tmdb.movie/vote_count,8,1,assert
tmdb.movie/980127,tmdb.movie/adult,false,1,assert
tmdb.movie/980127,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/980127,tmdb.movie/genre_id,35,1,assert
tmdb.movie/980127,tmdb.movie/id,980127,1,assert
tmdb.movie/980127,tmdb.movie/original_language,tl,1,assert
tmdb.movie/980127,tmdb.movie/original_title,Mga Paru-Parong Buking,1,assert
tmdb.movie/980127,tmdb.movie/overview,,1,assert
tmdb.movie/980127,tmdb.movie/popularity,3.8186,1,assert
tmdb.movie/980127,tmdb.movie/poster_path,/z50qp3rYkdr9Le3h7gUjTqIPKrI.jpg,1,assert
tmdb.movie/980127,tmdb.movie/release_date,1985-02-28,1,assert
tmdb.movie/980127,tmdb.movie/title,Mga Paru-Parong Buking,1,assert
tmdb.movie/980127,tmdb.movie/video,false,1,assert
tmdb.movie/980127,tmdb.movie/vote_average,1,1,assert
tmdb.movie/980127,tmdb.movie/vote_count,2,1,assert
tmdb.movie/980152,tmdb.movie/adult,false,1,assert
tmdb.movie/980152,tmdb.movie/backdrop_path,/7sp5M3erDuGKVN54F52tVEgm244.jpg,1,assert
tmdb.movie/980152,tmdb.movie/genre_id,27,1,assert
tmdb.movie/980152,tmdb.movie/id,980152,1,assert
tmdb.movie/980152,tmdb.movie/original_language,en,1,assert
tmdb.movie/980152,tmdb.movie/original_title,Medusa's Venom,1,assert
tmdb.movie/980152,tmdb.movie/overview,"The beast is back and her venom is deadlier than ever. When newcomer Lola is welcomed into Medusa's circle, she endures a ritual to bring her closer to her new sisters.",1,assert
tmdb.movie/980152,tmdb.movie/popularity,4.2569,1,assert
tmdb.movie/980152,tmdb.movie/poster_path,/xPjnwhyOEoTVgoVfkC0RRTvyTlK.jpg,1,assert
tmdb.movie/980152,tmdb.movie/release_date,2023-02-14,1,assert
tmdb.movie/980152,tmdb.movie/title,Medusa's Venom,1,assert
tmdb.movie/980152,tmdb.movie/video,false,1,assert
tmdb.movie/980152,tmdb.movie/vote_average,6.16,1,assert
tmdb.movie/980152,tmdb.movie/vote_count,25,1,assert
tmdb.movie/980185,tmdb.movie/adult,false,1,assert
tmdb.movie/980185,tmdb.movie/backdrop_path,/m0Mz01CsbIYqLm52Ev8TCXn2Bh5.jpg,1,assert
tmdb.movie/980185,tmdb.movie/genre_id,35,1,assert
tmdb.movie/980185,tmdb.movie/genre_id,27,1,assert
tmdb.movie/980185,tmdb.movie/id,980185,1,assert
tmdb.movie/980185,tmdb.movie/original_language,en,1,assert
tmdb.movie/980185,tmdb.movie/original_title,Eating Miss Campbell,1,assert
tmdb.movie/980185,tmdb.movie/overview,A vegan-goth high school student falls in love with her new English teacher and develops a problematic taste for human flesh.,1,assert
tmdb.movie/980185,tmdb.movie/popularity,4.0913,1,assert
tmdb.movie/980185,tmdb.movie/poster_path,/vn86mH9dVvS9KqxUHZrwSW13gqw.jpg,1,assert
tmdb.movie/980185,tmdb.movie/release_date,2022-08-26,1,assert
tmdb.movie/980185,tmdb.movie/title,Eating Miss Campbell,1,assert
tmdb.movie/980185,tmdb.movie/video,false,1,assert
tmdb.movie/980185,tmdb.movie/vote_average,4.556,1,assert
tmdb.movie/980185,tmdb.movie/vote_count,9,1,assert
tmdb.movie/9802,tmdb.movie/adult,false,1,assert
tmdb.movie/9802,tmdb.movie/backdrop_path,/qDVdTL1KqGmGLGsy7UPA3vksku7.jpg,1,assert
tmdb.movie/9802,tmdb.movie/genre_id,53,1,assert
tmdb.movie/9802,tmdb.movie/genre_id,28,1,assert
tmdb.movie/9802,tmdb.movie/id,9802,1,assert
tmdb.movie/9802,tmdb.movie/original_language,en,1,assert
tmdb.movie/9802,tmdb.movie/original_title,The Rock,1,assert
tmdb.movie/9802,tmdb.movie/overview,"When vengeful General Francis X. Hummel seizes control of Alcatraz Island and threatens to launch missiles loaded with deadly chemical weapons into San Francisco, only a young FBI chemical weapons expert and notorious Federal prisoner have the skills to penetrate the impregnable island fortress and take him down.",1,assert
tmdb.movie/9802,tmdb.movie/popularity,5.5543,1,assert
tmdb.movie/9802,tmdb.movie/poster_path,/eBcoxveWzzXQrCrwWMGAROcqgpP.jpg,1,assert
tmdb.movie/9802,tmdb.movie/release_date,1996-06-07,1,assert
tmdb.movie/9802,tmdb.movie/title,The Rock,1,assert
tmdb.movie/9802,tmdb.movie/video,false,1,assert
tmdb.movie/9802,tmdb.movie/vote_average,7.139,1,assert
tmdb.movie/9802,tmdb.movie/vote_count,5029,1,assert
tmdb.movie/980273,tmdb.movie/adult,false,1,assert
tmdb.movie/980273,tmdb.movie/backdrop_path,/wMU9eddmZvOuQHlvyEtehiTKHmA.jpg,1,assert
tmdb.movie/980273,tmdb.movie/genre_id,18,1,assert
tmdb.movie/980273,tmdb.movie/genre_id,12,1,assert
tmdb.movie/980273,tmdb.movie/id,980273,1,assert
tmdb.movie/980273,tmdb.movie/original_language,en,1,assert
tmdb.movie/980273,tmdb.movie/original_title,Judgment of the Storm,1,assert
tmdb.movie/980273,tmdb.movie/overview,"Mary Heath's brother Dave is accidentally killed in a gambling den. Mary’s sweetheart, John Trevor, discovers the joint is secretly owned by his mother and he denounces her. As Dave was the head of the Heath household, John, knowing that Dave was head of the Heath household, feels responsible for the boy's death and offers himself as a replacement. Treated badly initially, eventually the family takes him into their hearts.",1,assert
tmdb.movie/980273,tmdb.movie/popularity,3.9208,1,assert
tmdb.movie/980273,tmdb.movie/poster_path,/uucitlqI6svmOIAIRQ9sWSxHkIG.jpg,1,assert
tmdb.movie/980273,tmdb.movie/release_date,1924-01-06,1,assert
tmdb.movie/980273,tmdb.movie/title,Judgment of the Storm,1,assert
tmdb.movie/980273,tmdb.movie/video,false,1,assert
tmdb.movie/980273,tmdb.movie/vote_average,0,1,assert
tmdb.movie/980273,tmdb.movie/vote_count,0,1,assert
tmdb.movie/9804,tmdb.movie/adult,false,1,assert
tmdb.movie/9804,tmdb.movie/backdrop_path,/yaIu82UiD9QZEkKCGrAd8VAmc0V.jpg,1,assert
tmdb.movie/9804,tmdb.movie/genre_id,878,1,assert
tmdb.movie/9804,tmdb.movie/genre_id,28,1,assert
tmdb.movie/9804,tmdb.movie/id,9804,1,assert
tmdb.movie/9804,tmdb.movie/original_language,en,1,assert
tmdb.movie/9804,tmdb.movie/original_title,Waterworld,1,assert
tmdb.movie/9804,tmdb.movie/overview,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland'—which is tattooed on Enola's back.",1,assert
tmdb.movie/9804,tmdb.movie/popularity,6.0692,1,assert
tmdb.movie/9804,tmdb.movie/poster_path,/X4UyUO5jgzs3c5YafnmYKLKKYw.jpg,1,assert
tmdb.movie/9804,tmdb.movie/release_date,1995-07-28,1,assert
tmdb.movie/9804,tmdb.movie/title,Waterworld,1,assert
tmdb.movie/9804,tmdb.movie/video,false,1,assert
tmdb.movie/9804,tmdb.movie/vote_average,6.226,1,assert
tmdb.movie/9804,tmdb.movie/vote_count,3945,1,assert
tmdb.movie/980477,tmdb.movie/adult,false,1,assert
tmdb.movie/980477,tmdb.movie/backdrop_path,/8btfz81bOJ2lC7cujYBTw03wzg3.jpg,1,assert
tmdb.movie/980477,tmdb.movie/genre_id,16,1,assert
tmdb.movie/980477,tmdb.movie/genre_id,14,1,assert
tmdb.movie/980477,tmdb.movie/id,980477,1,assert
tmdb.movie/980477,tmdb.movie/original_language,zh,1,assert
tmdb.movie/980477,tmdb.movie/original_title,哪吒之魔童闹海,1,assert
tmdb.movie/980477,tmdb.movie/overview,"After a catastrophic event leaves their bodies destroyed, Ne Zha and Ao Bing are granted a fragile second chance at life. As tensions rise between the dragon clans and celestial forces, the two must undergo a series of perilous trials that will test their bond, challenge their identities, and decide the fate of both mortals and immortals.",1,assert
tmdb.movie/980477,tmdb.movie/popularity,43.5662,1,assert
tmdb.movie/980477,tmdb.movie/poster_path,/cb5NyNrqiCNNoDkA8FfxHAtypdG.jpg,1,assert
tmdb.movie/980477,tmdb.movie/release_date,2025-01-29,1,assert
tmdb.movie/980477,tmdb.movie/title,Ne Zha 2,1,assert
tmdb.movie/980477,tmdb.movie/video,false,1,assert
tmdb.movie/980477,tmdb.movie/vote_average,8.1,1,assert
tmdb.movie/980477,tmdb.movie/vote_count,555,1,assert
tmdb.movie/980489,tmdb.movie/adult,false,1,assert
tmdb.movie/980489,tmdb.movie/backdrop_path,/xFYpUmB01nswPgbzi8EOCT1ZYFu.jpg,1,assert
tmdb.movie/980489,tmdb.movie/genre_id,18,1,assert
tmdb.movie/980489,tmdb.movie/genre_id,12,1,assert
tmdb.movie/980489,tmdb.movie/id,980489,1,assert
tmdb.movie/980489,tmdb.movie/original_language,en,1,assert
tmdb.movie/980489,tmdb.movie/original_title,Gran Turismo,1,assert
tmdb.movie/980489,tmdb.movie/overview,The ultimate wish-fulfillment tale of a teenage Gran Turismo player whose gaming skills won him a series of Nissan competitions to become an actual professional racecar driver.,1,assert
tmdb.movie/980489,tmdb.movie/popularity,6.4305,1,assert
tmdb.movie/980489,tmdb.movie/poster_path,/51tqzRtKMMZEYUpSYkrUE7v9ehm.jpg,1,assert
tmdb.movie/980489,tmdb.movie/release_date,2023-08-09,1,assert
tmdb.movie/980489,tmdb.movie/title,Gran Turismo,1,assert
tmdb.movie/980489,tmdb.movie/video,false,1,assert
tmdb.movie/980489,tmdb.movie/vote_average,7.731,1,assert
tmdb.movie/980489,tmdb.movie/vote_count,3220,1,assert
tmdb.movie/9806,tmdb.movie/adult,false,1,assert
tmdb.movie/9806,tmdb.movie/backdrop_path,/lxwzY9vNwjDgxWKt3zZ6zcU6rEJ.jpg,1,assert
tmdb.movie/9806,tmdb.movie/genre_id,10751,1,assert
tmdb.movie/9806,tmdb.movie/genre_id,28,1,assert
tmdb.movie/9806,tmdb.movie/id,9806,1,assert
tmdb.movie/9806,tmdb.movie/original_language,en,1,assert
tmdb.movie/9806,tmdb.movie/original_title,The Incredibles,1,assert
tmdb.movie/9806,tmdb.movie/overview,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",1,assert
tmdb.movie/9806,tmdb.movie/popularity,12.1394,1,assert
tmdb.movie/9806,tmdb.movie/poster_path,/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg,1,assert
tmdb.movie/9806,tmdb.movie/release_date,2004-11-05,1,assert
tmdb.movie/9806,tmdb.movie/title,The Incredibles,1,assert
tmdb.movie/9806,tmdb.movie/video,false,1,assert
tmdb.movie/9806,tmdb.movie/vote_average,7.72,1,assert
tmdb.movie/9806,tmdb.movie/vote_count,18537,1,assert
tmdb.movie/981193,tmdb.movie/adult,false,1,assert
tmdb.movie/981193,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/981193,tmdb.movie/id,981193,1,assert
tmdb.movie/981193,tmdb.movie/original_language,en,1,assert
tmdb.movie/981193,tmdb.movie/original_title,Three Things We Won't Talk About,1,assert
tmdb.movie/981193,tmdb.movie/overview,"A woman comes to realize how she has compromised her own wellbeing for her crumbling relationship, with dark consequences.",1,assert
tmdb.movie/981193,tmdb.movie/popularity,4.2378,1,assert
tmdb.movie/981193,tmdb.movie/poster_path,/bWdhJfz36um7q9CYoNO5uOgZjPA.jpg,1,assert
